gene_id,gene_symbol,baseMean_primary,log2FoldChange_primary,lfcSE_primary,stat_primary,pvalue_primary,padj_primary,regulation_direction_primary,baseMean_strict,log2FoldChange_strict,lfcSE_strict,stat_strict,pvalue_strict,padj_strict,regulation_direction_strict,direction_agreement,significant_primary,significant_strict
ENSG00000164587.13,RPS14,466.1303640362026,-1.5379706094250634,0.4042861046216276,-3.804163912248367,0.0001422839459134,0.0005082235277387,downregulated,366.92382210150726,-1.2859359101220096,0.5054094178391764,-2.5443449701034266,0.010948289938002016,0.030123460693686835,downregulated,True,True,True
ENSG00000173674.11,EIF1AX,183.461664940384,-0.9334573816980656,0.2453893754601606,-3.80398450400561,0.0001423870910974,0.0005084748173404,downregulated,157.58854939282622,-1.0481429620132072,0.3431134959024138,-3.054799576613896,0.0022521096817916947,0.008217417521555958,downregulated,True,True,True
ENSG00000144713.13,RPL32,402.6288229916151,-1.2889702665868112,0.3392158308216264,-3.799852923917943,0.0001447819886722,0.0005162163107636,downregulated,328.7325218586573,-1.072051751568059,0.42360261901114377,-2.530795853129171,0.0113804063876887,0.03107528763296211,downregulated,True,True,True
ENSG00000146223.16,RPL7L1,271.6951681579688,-0.9356132677696006,0.2479152790483767,-3.773923379635793,0.0001607001343661,0.0005672228403504,downregulated,229.71720484403406,-1.0119449419745126,0.34965142978802827,-2.8941535934458824,0.0038018214321005974,0.012517638924199877,downregulated,True,True,True
ENSG00000237139.1,RPS26P41,5.6554357456718,8.20526615051673,2.187550966495171,3.7508914197610506,0.0001762069984826,0.0006146952394283,upregulated,6.04835779770817,8.451660439925222,2.6425258599023613,3.1983264830708227,0.0013822769006728466,0.0055358839951219155,upregulated,True,True,True
ENSG00000224321.1,RPL12P14,3.874298814205068,2.445645940173468,0.6542949500500271,3.7378340456188375,0.0001856123922026,0.0006441060101732,upregulated,3.368052118705104,2.0933341139574058,0.8791927061712281,2.3809730213454663,0.01726697648960176,0.04375024370589025,upregulated,True,True,True
ENSG00000145191.15,EIF2B5,135.06450373305483,0.6171419322872697,0.167236934167774,3.6902251010422464,0.0002240556990157,0.000763778492581,upregulated,122.05516077818304,0.6642910170309365,0.2560244412769871,2.5946390653861635,0.009469029854873022,0.026651723027427802,upregulated,True,True,True
ENSG00000106682.16,EIF4H,434.2600678934765,-1.271945929930445,0.3467634933858232,-3.668050282661174,0.0002444071255802,0.0008246471857836,downregulated,371.8960595256852,-1.1942682226096628,0.4490779721701829,-2.659378318732325,0.007828500254357352,0.022804444348214183,downregulated,True,True,True
ENSG00000071082.11,RPL31,366.53130149216656,-1.4646685480070374,0.4010589277421722,-3.652003350860763,0.0002602024888997,0.0008718722204491,downregulated,299.85574929340737,-1.2314619176069572,0.4894634871727783,-2.5159423529630045,0.011871459842062134,0.03211219611923068,downregulated,True,True,True
ENSG00000130741.11,EIF2S3,569.9646167407815,-0.6773798064394962,0.1856516878903482,-3.64865956316852,0.00026361215374,0.0008819421802532,downregulated,484.98649695775305,-0.7272835112483325,0.27329952476977576,-2.661122487721072,0.007788061976395659,0.022714877915600406,downregulated,True,True,True
ENSG00000142676.14,RPL11,551.5421382362537,-1.6220877706998853,0.444891687231785,-3.646028499190164,0.0002663244525726,0.0008897880377771,downregulated,443.9232825849261,-1.2880081836498851,0.4932501823854246,-2.611267526391786,0.009020729573757939,0.02564009401811962,downregulated,True,True,True
ENSG00000213553.4,RPLP0P6,27.522585436117,-2.039926956647814,0.5595848927359699,-3.6454289297804863,0.0002669461832023,0.0008913190838399,downregulated,23.045696660812155,-2.0574991456653176,0.7710411450526375,-2.668468678834066,0.007619788270077919,0.02230387915270544,downregulated,True,True,True
ENSG00000165502.7,RPL36AL,115.08682444984272,-1.2877617732327509,0.356440440932693,-3.612838570907053,0.000302863267586,0.0009955836752563,downregulated,94.1069415622179,-1.0732357326822397,0.4541765022883473,-2.3630366768751605,0.01812587563825303,0.04549301219286341,downregulated,True,True,True
ENSG00000225031.1,EIF4BP7,6.943527776282319,-2.4658371069664375,0.689930101848836,-3.57403902273379,0.0003515165072373,0.0011376428287352,downregulated,6.505897704458837,-2.4271352152982506,0.8237768391691503,-2.946350394781947,0.0032154792252970118,0.010969231695950496,downregulated,True,True,True
ENSG00000175390.15,EIF3F,213.15013192424328,-1.2930986121678836,0.3635987176713297,-3.556389363663167,0.0003759867124948,0.0012066318716176,downregulated,179.2178776314999,-1.2164356428042369,0.4844615970559588,-2.5109021028631293,0.012042308754110068,0.03250400625425621,downregulated,True,True,True
ENSG00000214485.6,RPL7P1,4.589681403075968,-4.3437744627570005,1.2317321879257466,-3.5265575628676022,0.0004209996377374,0.0013332368373825,downregulated,4.065874754438013,-4.45496091653353,1.4217881745669545,-3.1333506609663666,0.0017282283796746865,0.006643536785205994,downregulated,True,True,True
ENSG00000163682.17,RPL9,388.2360605888631,-1.2712256060294695,0.3615341934361688,-3.5161974416505983,0.0004377752987929,0.0013805493445163,downregulated,323.36892032632716,-1.1830549823907004,0.477500551729104,-2.4775991946117624,0.013226963626082137,0.03514009562945114,downregulated,True,True,True
ENSG00000197258.5,EIF4BP6,5.533033574390476,-2.286235350738091,0.6517251105020565,-3.5079749328315577,0.0004515315937597,0.0014185975309566,downregulated,4.666995578500466,-1.9930953715518316,0.8127507252502411,-2.4522837195108864,0.014195268645486144,0.037208507112067184,downregulated,True,True,True
ENSG00000240342.3,RPS2P5,181.91521826613825,-2.03749904940871,0.5816764747717101,-3.502804630715665,0.0004603870063222,0.001442056672108,downregulated,155.0910519942691,-1.8866296021856868,0.6783616755483324,-2.781155938181043,0.005416571220098115,0.016785504285341517,downregulated,True,True,True
ENSG00000182899.17,RPL35A,332.318168763353,-1.3469937255922948,0.390369772964014,-3.450558467590334,0.0005594279772666,0.0017170171945096,downregulated,276.82129024926604,-1.166373144845888,0.48784050225691306,-2.390890341105046,0.016807572092096962,0.042832055049025056,downregulated,True,True,True
ENSG00000237382.2,RPL21P121,3.317187666846033,7.571864946394183,2.197234951204529,3.4460879762736667,0.000568765162041,0.001741020096016,upregulated,3.4445559095571476,7.7678039364447065,2.7131541456201025,2.8630160763200365,0.004196292715946958,0.013563986332825618,upregulated,True,True,True
ENSG00000167526.14,RPL13,636.1797070993226,-1.6179962634549554,0.4704823221721166,-3.4390160633135194,0.0005838325903936,0.0017801466233027,downregulated,535.3379056169764,-1.439935828935791,0.5631985427725712,-2.5567108569690684,0.010566700864666555,0.02926247347708796,downregulated,True,True,True
ENSG00000240970.1,RPL23AP64,2.573699209740328,3.550163097085665,1.0391299544334038,3.416476526289175,0.0006343713263589,0.0019178872508857,upregulated,2.5714695526607705,3.3641107221250226,1.361037762719729,2.4717247487700864,0.013446300127703025,0.03560174720341138,upregulated,True,True,True
ENSG00000156482.11,RPL30,393.5005190287707,-1.0448061534562243,0.3088324298601171,-3.3830843280592644,0.0007167661988231,0.0021385322566802,downregulated,329.06666384978854,-0.7464939240180645,0.3181408792920272,-2.3464256642505985,0.0189544467121029,0.04720611373338312,downregulated,True,True,True
ENSG00000239272.1,RPL21P10,3.042893969595578,2.8027787640223067,0.832330850324182,3.367385412820709,0.0007588455454688,0.0022486985525374,upregulated,3.0403992121489076,3.0438720938244894,1.1364478820836905,2.678408875419359,0.007397285715136793,0.021771543626515462,upregulated,True,True,True
ENSG00000227939.1,RPL3P2,8.935252821231567,-1.8688536180594983,0.559720541125724,-3.3389048297223702,0.0008410937495721,0.0024616552171454,downregulated,8.207612064081674,-1.9431367977613703,0.7335188776860797,-2.6490617445199067,0.008071558350526257,0.023388933801687193,downregulated,True,True,True
ENSG00000110700.7,RPS13,311.4004506666022,-1.3024182717082375,0.3946154877087945,-3.30047429022693,0.0009652155676659,0.0027823620844297,downregulated,265.91484219453474,-1.1748788876834375,0.49471469765277754,-2.3748614974605884,0.017555536211873852,0.04432855635723762,downregulated,True,True,True
ENSG00000260282.1,EIF4EBP2P2,3.1330322485394517,7.369811563782932,2.2890424596798473,3.219604569857432,0.0012836753301033,0.0035948843027162,upregulated,3.526645015884891,7.6830725565885585,2.6684644044058996,2.87921118374412,0.003986712715738579,0.013005367107309344,upregulated,True,True,True
ENSG00000224094.1,RPS24P8,7.60589555564851,-1.8968047328373523,0.5918136392036417,-3.205071000711875,0.0013502916776197,0.0037606769874712,downregulated,7.07137119843583,-2.029890142678102,0.7143486413172928,-2.8415958612798486,0.00448883545460833,0.014317086853097601,downregulated,True,True,True
ENSG00000226360.5,RPL10AP6,8.609635281776507,-1.6354174341328669,0.542914457101053,-3.0122930283812015,0.0025928217864689,0.0067057326174419,downregulated,7.512534072122802,-1.748392868127765,0.7343265259793987,-2.380947448134014,0.0172681752262436,0.04375024370589025,downregulated,True,True,True
ENSG00000232573.1,RPL3P4,5.334340607171637,-2.10219173051348,0.7025081306719628,-2.992409110628645,0.0027678507073067,0.0070861396791126,downregulated,4.109156570273052,-2.4271564381375503,1.0203559150144426,-2.3787351084285087,0.017372154674666875,0.043966159036938665,downregulated,True,True,True
ENSG00000072133.11,RPS6KA6,53.40385293558879,-0.8612549678143229,0.2879391242514898,-2.9911008795806833,0.002779736471498,0.0071126933683678,downregulated,50.29127418030797,-0.7860675998326775,0.29398134908591195,-2.6738689453491835,0.007498174734347814,0.02200285985035303,downregulated,True,True,True
ENSG00000229638.1,RPL4P4,48.66565513122169,-1.633500401322202,0.548260675151161,-2.979422882868317,0.0028879191300591,0.007357261561335,downregulated,44.559850742291495,-1.5810632295600706,0.6250340213916736,-2.5295634724646567,0.011420451535122878,0.031154366585604918,downregulated,True,True,True
ENSG00000230207.1,RPL4P5,11.181448019375075,-1.5586703364884584,0.5551248894059301,-2.807783196600098,0.0049883797623207,0.01190464630881,downregulated,10.632036268569768,-1.611348321374273,0.6677875994979132,-2.4129653239829416,0.01582332490382337,0.04075592929554835,downregulated,True,True,True
ENSG00000145592.14,RPL37,735.7894806229823,0.5651841399334386,0.203436984748618,2.778177923900231,0.005466467628182,0.0129436173022094,upregulated,667.6590541697984,0.7171604385140036,0.25370788099292646,2.826717229702449,0.00470278349645216,0.014867963807448063,upregulated,True,True,True
ENSG00000240087.3,RPSAP12,4.203734032727066,-2.0966418638300715,0.8229535298071484,-2.547703834895027,0.0108434484646576,0.0237135877884471,downregulated,3.817014874597621,-2.442443889412565,1.030596607540218,-2.3699320098113668,0.017791356610288352,0.044803347810840305,downregulated,True,True,True
ENSG00000137970.7,RPL7P9,8.969754515669448,-2.41318577493627,0.6209197257986767,-3.886469819963019,0.0001017125653114,0.0003771423069435,downregulated,6.986039933919533,-2.2176952661721727,1.0448680701635846,-2.1224643852165666,0.03379876039520635,0.07568193887873349,downregulated,True,True,False
ENSG00000187051.9,RPS19BP1,59.23856199552298,-0.9519163617819024,0.2718722898271026,-3.5013364634817115,0.0004629309887112,0.0014491926028122,downregulated,51.60240169082692,-0.7754727838324044,0.3511074234405985,-2.208648214365087,0.027199119001267508,0.06358142097083845,downregulated,True,True,False
ENSG00000114391.13,RPL24,392.1131716226196,-1.2248034063415,0.3549235399564491,-3.450893695278113,0.0005587335977264,0.0017151273422118,downregulated,322.3564428858632,-0.9519586665725444,0.41590927543156386,-2.2888613522378276,0.022087409403539322,0.053550687060481744,downregulated,True,True,False
ENSG00000137154.13,RPS6,853.3544370960014,-1.132295559347832,0.331175435927693,-3.419020363560572,0.0006284702293483,0.0019011006521618,downregulated,709.2333387588762,-0.9301591244443504,0.4107710403783779,-2.2644223497049425,0.02354815064164001,0.056399460043606055,downregulated,True,True,False
ENSG00000149100.13,EIF3M,228.05172913211052,-0.9368553835654584,0.2744949732583814,-3.4130147173354564,0.0006424847237167,0.001939996099164,downregulated,191.46198835470997,-0.8269920955511767,0.3732995061742073,-2.2153581289905193,0.026735492886163732,0.06271168715392246,downregulated,True,True,False
ENSG00000172809.13,RPL38,226.81955071634613,-1.1301195604630223,0.3395613120250734,-3.3281752674449954,0.0008741685133203,0.0025481608018747,downregulated,181.92228725508713,-0.8766174219968402,0.4231363471718344,-2.0717138290198656,0.038292136897560544,0.08330224322114446,downregulated,True,True,False
ENSG00000241458.1,RPL7P19,46.74033970412984,5.6352192759530695,1.6983188541599423,3.3181161842194102,0.0009062677914298,0.0026298164623584,upregulated,38.35976499112837,5.292609133879533,2.469051581825372,2.1435798153583745,0.032066569517632204,0.07254829211210442,upregulated,True,True,False
ENSG00000105372.8,RPS19,632.2571829694454,-1.2733966722199173,0.3851478609542518,-3.3062540424472777,0.0009455232000767,0.0027302874346186,downregulated,524.162743212224,-1.0010293676160706,0.4438061706208808,-2.2555553164473574,0.024098494285928508,0.05745338415199561,downregulated,True,True,False
ENSG00000177600.9,RPLP2,391.28948421823185,-1.6842557000260725,0.5117106500832708,-3.2914220170168296,0.0009968224975366,0.0028636325963215,downregulated,315.1710817843823,-1.452912919610059,0.6329135274193551,-2.295594669202558,0.021699067859265574,0.05271821993121129,downregulated,True,True,False
ENSG00000108443.14,RPS6KB1,72.28049570113568,-0.7122745665439228,0.2173351014068187,-3.2773103006985136,0.0010480112585608,0.002996084093487,downregulated,63.494430974778496,-0.6888748445696283,0.33298754560319976,-2.0687706001788935,0.03856761852071363,0.08369901321846193,downregulated,True,True,False
ENSG00000136942.15,RPL35,391.7125374388903,-1.1572433680542404,0.3646250973055296,-3.1737896722028256,0.0015046267922317,0.0041371546064769,downregulated,318.1966314726462,-0.7987052038657113,0.39923425301055915,-2.000592879600906,0.04543628155607122,0.09547016085364089,downregulated,True,True,False
ENSG00000055332.19,EIF2AK2,203.1190460725636,0.9982891366943348,0.3158938547481808,3.160204358803165,0.0015765851529758,0.0043132616892125,upregulated,179.48448506825494,0.885115838716303,0.43106048636595,2.0533448708747604,0.04003914194032352,0.08630577658616007,upregulated,True,True,False
ENSG00000176054.6,RPL23P2,4.007312110365929,2.03451250465534,0.6512038766104418,3.1242327905741423,0.0017826935710736,0.0048024390791892,upregulated,3.492823150280064,1.713333448881816,0.9198614832945268,1.8625994021898082,0.06251864852818771,0.12293279976426676,upregulated,True,True,False
ENSG00000122026.11,RPL21,412.7678658740001,-1.2182808739483844,0.3904394983462403,-3.1202808094687624,0.001806787089411,0.0048577448742671,downregulated,332.28181591800893,-0.9112398029195002,0.46847471673893315,-1.9451205590403435,0.05176047004449338,0.10582930692446793,downregulated,True,True,False
ENSG00000237506.3,RPSAP15,9.764635725988622,-1.734288007835454,0.5580106386195108,-3.107983769137434,0.0018836841290949,0.0050445912150737,downregulated,8.926092202411624,-1.7151119759351205,0.7629821330907691,-2.2479058179086877,0.024582196120079516,0.05842491248082318,downregulated,True,True,False
ENSG00000162244.12,RPL29,600.243635541231,-1.5263625766796216,0.5050694141151176,-3.0220847551297703,0.0025104024797764,0.0065126535130157,downregulated,510.20120664569333,-1.346894453512475,0.6018978282550188,-2.2377459932316084,0.0252376240985397,0.05978154237894365,downregulated,True,True,False
ENSG00000125977.7,EIF2S2,309.6342250437667,-1.2828823553277708,0.4316321123250593,-2.972166154221724,0.0029570660684035,0.0075123600409879,downregulated,251.29398116480374,-0.9775933325087908,0.516560315662143,-1.8925056820435024,0.05842363730652011,0.11657993222672752,downregulated,True,True,False
ENSG00000177954.14,RPS27,271.74392604159146,-1.3077240503458296,0.4478422233267156,-2.9200552833800177,0.0034996929663576,0.0087212412701394,downregulated,216.05477130820873,-1.1326846345733983,0.5748732491123474,-1.9703206512433107,0.04880163310318234,0.10099099683454056,downregulated,True,True,False
ENSG00000166441.13,RPL27A,548.3064465626162,-1.3206868487156764,0.4536122058209685,-2.9114887821976394,0.003597108236542,0.0089323614526906,downregulated,450.9583607342044,-1.0797482616117644,0.5564346596081103,-1.9404762858809281,0.05232183343268221,0.10676751536578781,downregulated,True,True,False
ENSG00000163412.13,EIF4E3,28.984688436240376,-0.9941325690522308,0.342182602063357,-2.905269183931688,0.003669373756343,0.0090807944656578,downregulated,25.445522520344444,-1.0486456867294576,0.5072804814778451,-2.0671910807103586,0.038716152322777225,0.08392677135310934,downregulated,True,True,False
ENSG00000231940.1,RPS7P3,1.6329917604651785,2.821588691362106,0.987589706808212,2.857045463222971,0.0042760458633821,0.0103957819953589,upregulated,1.500814442298058,2.7378031230671493,1.381187145284279,1.9822101099150098,0.047455729628964924,,upregulated,True,True,False
ENSG00000177189.14,RPS6KA3,146.84233331472805,0.9940020750592174,0.3487286732172786,2.8503594668279413,0.0043669843767971,0.0105991463674545,upregulated,128.5351236567967,0.8301486011932842,0.46514240117659106,1.7847192582172673,0.0743068655789247,0.1409680328278447,upregulated,True,True,False
ENSG00000137818.12,RPLP1,1021.9930874921496,-1.144039783126377,0.4051638024713216,-2.823647562166798,0.004748056374902,0.0114009809024126,downregulated,855.7951069292077,-0.9025482200060428,0.48684111353878,-1.8538866067525521,0.06375538441519302,0.1247497874537498,downregulated,True,True,False
ENSG00000163923.10,RPL39L,25.789145846975387,-1.2505136023638312,0.4506236269445772,-2.7750733152694487,0.0055189264947164,0.0130579070134264,downregulated,20.769396631954063,-0.853043931089278,0.5348684739649048,-1.5948667244599095,0.11074204212582962,0.1931829967347131,downregulated,True,True,False
ENSG00000145425.10,RPS3A,681.104522787978,-1.3496427999389784,0.4892505240736504,-2.758592446056955,0.005805088304049,0.0136579262040246,downregulated,563.5064069741308,-1.1537322706552473,0.6099581923745433,-1.8914940156206652,0.05855842908649193,0.11678675854082218,downregulated,True,True,False
ENSG00000220842.6,RPL21P16,3.2108472404949326,-3.150015600908279,1.1498832183363437,-2.7394221871206508,0.0061547282075501,0.0143674004288418,downregulated,1.6759643180403871,-2.9818719248900294,1.6207535400496953,-1.8398058996672622,0.06579673898094815,0.12786347317149535,downregulated,True,True,False
ENSG00000241464.3,RPL39P38,2.6651543603683896,2.1643958906527687,0.7900887774008738,2.739433785875181,0.0061545110487673,0.0143674004288418,upregulated,2.617686479469715,2.1459622690704774,1.0382457156736056,2.066911749959107,0.03874247035787206,0.08395470492088974,upregulated,True,True,False
ENSG00000198242.14,RPL23A,450.7954208273314,-1.201547400684184,0.4440539358632578,-2.70585913926949,0.0068127937195107,0.015735151013717,downregulated,376.6381549712927,-0.9797417324709686,0.5456999576149325,-1.795385392282389,0.07259231822176639,0.13838097818312206,downregulated,True,True,False
ENSG00000171858.18,RPS21,214.39010972100652,-1.1817281505079786,0.4416785543923699,-2.675538893061531,0.0074609215871541,0.017033675265972,downregulated,173.21735852524762,-0.8058780806634743,0.5110103939897456,-1.5770287456807501,0.11478891094196372,0.1986719589617523,downregulated,True,True,False
ENSG00000175634.15,RPS6KB2,49.84906679146846,-0.6083917775766209,0.234323249302666,-2.5963782056930484,0.0094212299798291,0.0209520776853342,downregulated,43.189090445440875,-0.5481118074237515,0.3332078524004335,-1.6449546536047912,0.09997916283421157,0.17849274324519673,downregulated,True,True,False
ENSG00000232713.2,RPS12P3,2.0421599495595,2.4645637746931377,0.9522563154874648,2.5881306688226218,0.0096498367115109,0.0213819911285232,upregulated,2.288885794073184,2.313900346237648,1.0670923895236972,2.168416126808355,0.03012703978314109,0.06894216780249922,upregulated,True,True,False
ENSG00000184708.18,EIF4ENIF1,68.34132761951766,0.4746335764623669,0.1844112087968722,2.57377834871834,0.0100594694655745,0.0221926996807789,upregulated,58.91638241645672,0.3820517306146104,0.2859355838064874,1.3361461540693427,0.18150150681442123,0.2854667634857585,upregulated,True,True,False
ENSG00000236552.2,RPL13AP5,20.83425359581953,-1.4804805898364788,0.5762869980210805,-2.568998771307214,0.0101992819097171,0.0224693271162556,downregulated,16.57700838009905,-1.1956011250967002,0.7724747137618304,-1.5477543844436161,0.12168144282610623,0.20825563476016046,downregulated,True,True,False
ENSG00000197756.10,RPL37A,477.2279452017661,-1.1851787623344978,0.4628826146812685,-2.5604304952144026,0.0104542572841758,0.0229753477799149,downregulated,393.66850210217405,-0.8796818287362239,0.5482359673152781,-1.6045678889767894,0.10858893287212536,0.19006357512230213,downregulated,True,True,False
ENSG00000220749.4,RPL21P28,5.474189035281889,-1.7103511847177029,0.6716596360131354,-2.5464552178095365,0.0108823173408814,0.023786664782985,downregulated,5.010175947621048,-1.551296723084235,0.899075369357903,-1.7254356819852956,0.08444898552035841,0.155933326193229,downregulated,True,True,False
ENSG00000171863.15,RPS7,535.1802312199123,-0.811177024710131,0.3194833182145753,-2.539027794137653,0.0111160991774636,0.0242128759410464,downregulated,461.51492973332773,-0.6638593412523409,0.4036522943755884,-1.6446316557651877,0.10004579464004307,0.17857769588723918,downregulated,True,True,False
ENSG00000224856.2,RPL35AP36,2.374990700894666,2.243415678130168,0.8876922709721294,2.527244802608633,0.011496133892714,0.0249607446689989,upregulated,2.634288661949365,2.2155308081037015,1.0516688102385048,2.106681102010858,0.035145231387108025,0.07797068548741867,upregulated,True,True,False
ENSG00000144895.12,EIF2A,137.31409354430508,-0.9080977062303786,0.3669791716236261,-2.4745211075949665,0.0133414936861085,0.0284575038918364,downregulated,115.49887455434803,-0.8599904216616274,0.502891693389899,-1.7100907272192,0.08724909722932499,0.1600633814839128,downregulated,True,True,False
ENSG00000224631.4,RPS27AP16,13.88623061456946,-1.8963118737323543,0.7694775994675739,-2.464414656182939,0.0137237241698925,0.0291396241793926,downregulated,13.027314100752987,-1.7835069434817277,0.8424818729169224,-2.116967736417517,0.034262586093708504,0.07643756714373923,downregulated,True,True,False
ENSG00000235330.2,RPL12P25,1.4365314048648297,2.5783138384570026,1.0493434625440647,2.4570733325064507,0.014007409020037,0.0296574692483261,upregulated,1.2939590330249406,2.1687979673661815,1.4007231648884384,1.5483416150534761,0.1215400700834694,,upregulated,True,True,False
ENSG00000188856.6,RPSAP47,16.602680450582206,-0.9818404801074192,0.4016693889005008,-2.4443995665067595,0.0145093472405192,0.0305688623759394,downregulated,13.796749596247329,-0.7841464475784672,0.536147521432084,-1.462557255667176,0.14358856663576747,0.23774209386201112,downregulated,True,True,False
ENSG00000178429.9,RPS3AP5,3.392529057968949,-2.082580911156442,0.8546642479615512,-2.4367240306630107,0.0148209855510643,0.0311412037445773,downregulated,3.1145863334487096,-1.953806469369501,1.1150555781608575,-1.7522054574105232,0.07973848558595421,0.14898130163633197,downregulated,True,True,False
ENSG00000189343.7,RPS2P46,19.388233231906504,-1.8451430425161743,0.7647387879254518,-2.41277554068049,0.0158315658873831,0.0329975584866042,downregulated,17.5768944343372,-1.6389392520145818,0.7858536679014626,-2.085552716692399,0.03701915820624197,0.08113924436297408,downregulated,True,True,False
ENSG00000226318.1,RPS3AP38,3.260616122835394,1.7226272430063632,0.7179312006008903,2.3994322040392833,0.0164205202309604,0.0341265301968783,upregulated,2.5860746220291517,1.53257440049221,1.1090217373832782,1.3819155647104793,0.1669976282493384,0.2673872877895435,upregulated,True,True,False
ENSG00000227474.1,RPL6P24,3.280370706118118,2.2415430374598886,0.9362156637123452,2.394259276299193,0.0166539714837612,0.0345466157562137,upregulated,2.3739944220618625,1.745360245977575,1.465702599975135,1.1908010847542907,0.23373168295727909,0.3467876869071008,upregulated,True,True,False
ENSG00000231500.7,RPS18,789.9519966799254,-1.094319131525381,0.4602421843481379,-2.377702802439362,0.0174208603985784,0.0359663920194052,downregulated,658.883453386974,-0.8401799774032298,0.5610125661250405,-1.4976134727363084,0.13423370432082266,0.22561995246681119,downregulated,True,True,False
ENSG00000224546.2,EIF4BP3,5.36145713872788,-1.3805791221101518,0.5846223877382843,-2.3614886310652037,0.0182017300090415,0.0373592820908334,downregulated,4.7399876525199245,-1.4226637181896078,0.834556415553808,-1.7046944840098488,0.08825141914650955,0.16133395343825685,downregulated,True,True,False
ENSG00000183298.5,RPSAP19,5.180954082103199,-1.9147869726586395,0.8259677958889865,-2.318234418083771,0.0204365844401312,0.0413663022403026,downregulated,4.402986502854412,-2.393586010098014,1.1832236342355784,-2.022936274125719,0.043079718079327534,0.09150292180623817,downregulated,True,True,False
ENSG00000213326.4,RPS7P11,4.197665511663825,-1.6953075248621403,0.7321854025270856,-2.3154074350716463,0.0205906450117623,0.0416433575395527,downregulated,3.2718284475474873,-2.1308733173273438,1.0565763057358715,-2.0167718183338015,0.04371933118912697,0.09263064170930167,downregulated,True,True,False
ENSG00000240914.1,RPL15P2,2.6567275700887008,-2.195727599712584,0.9518666172652124,-2.306759749618158,0.0210682172701609,0.042471376158814,downregulated,2.509714570632865,-2.158424933990668,1.1816172553519244,-1.8266701203071194,0.06774938341762048,0.13091185989940246,downregulated,True,True,False
ENSG00000105640.13,RPL18A,695.66209804647,-1.2858337356827527,0.5584298677801148,-2.302587683560396,0.0213020527882217,0.0428912270412773,downregulated,572.9951468791637,-0.8944908883341499,0.6230996172564112,-1.4355503735866664,0.15113032465627751,0.2471735471111958,downregulated,True,True,False
ENSG00000215030.5,RPL13P12,15.861287999148024,-1.3095519360093832,0.5716197179932955,-2.290949550527477,0.0219663316608248,0.0440417074391054,downregulated,13.29634070152017,-1.5483825511328546,0.8657834666680891,-1.7884177865993482,0.0737086287928423,0.1401450515610004,downregulated,True,True,False
ENSG00000037241.7,RPL26L1,39.22755846383753,-0.8981268373341973,0.3963754352215851,-2.265848883476139,0.0234606372209093,0.0466305019400376,downregulated,33.77077939270401,-0.6521216867214576,0.4956644919911956,-1.3156514078741817,0.18829107059101446,0.29352385471845166,downregulated,True,True,False
ENSG00000230629.2,RPS23P8,10.830220961427102,-1.643006265329116,0.7374213772168312,-2.2280426308363,0.0258776723221351,0.0507546792577129,downregulated,9.532295187990462,-1.6455560045615139,1.1079164543728985,-1.4852708415572087,0.1374720926748277,0.22999100729351307,downregulated,True,False,False
ENSG00000205609.13,EIF3CL,5.479249759222547,-1.7257405941479642,0.7822087563544776,-2.206240444291193,0.0273671688521654,0.0533450668214968,downregulated,5.208090732291688,-1.9915789004810065,1.015608751306902,-1.9609705980951917,0.0498824528149636,0.10280785587309106,downregulated,True,False,False
ENSG00000244363.3,RPL7P23,3.957667766100166,-1.5729065796059505,0.7138613066192173,-2.203378394404221,0.0275680897059297,0.0536887254653386,downregulated,3.7178736298819177,-1.4389082393359107,0.8813546197226028,-1.6326098566191123,0.10255107688403602,0.18188944784833136,downregulated,True,False,False
ENSG00000235508.3,RPS2P7,3.2079517035734413,-2.004867797861725,0.9110139822683884,-2.200699261354567,0.0277573211487298,0.0539993911563461,downregulated,3.238730387875619,-2.089308437547768,1.0052564690753552,-2.0783834790633424,0.03767405313482352,0.0822669349401509,downregulated,True,False,False
ENSG00000235354.1,RPS29P16,4.428857099958053,1.3496977244908128,0.6150217660189307,2.194552776932562,0.0281956941610414,0.0547447778556319,upregulated,3.5703216037652727,0.9221469063191968,0.8780662960061382,1.050201915861659,0.293625288891608,0.41390526176563985,upregulated,True,False,False
ENSG00000185834.10,RPL12P4,3.9588952693053647,-1.971105066822919,0.8982314832670967,-2.1944288343729705,0.0282045948788926,0.0547571848236291,downregulated,3.848826004619533,-1.9598720968259284,1.120116909017329,-1.74970316138278,0.08016954791301471,0.14959291401303004,downregulated,True,False,False
ENSG00000233426.3,EIF3FP3,1.9510181103485813,-2.8085945388873235,1.2806205194903282,-2.1931512857572444,0.0282964809883546,0.0549172277893358,downregulated,1.682279007813021,-2.771241921318891,1.6463195753996698,-1.6832952500404597,0.09231794948733388,0.16739714445769244,downregulated,True,False,False
ENSG00000107581.13,EIF3A,597.9815952787646,-0.5737572167811188,0.2653768318385111,-2.162047126744905,0.0306145438548443,0.0588595911031518,downregulated,517.802458552011,-0.5798601390415198,0.3746986772951078,-1.5475371923579797,0.12173376326292926,0.2083071541287814,downregulated,True,False,False
ENSG00000234743.1,EIF5AP4,5.713222094528971,-1.4860162236194514,0.6888979726243908,-2.15709188104938,0.0309985060914411,0.0594615143231602,downregulated,5.359937922593326,-1.6628855507380262,0.9171724095494852,-1.8130566657089424,0.06982308191602597,0.13411725148610973,downregulated,True,False,False
