gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id_base,significant,direction
ENSG00000257790.1,EIF4A1P4,13.948755102880503,1.373301744635037,0.6173724396723859,2.2244299492277175,0.026119530712872673,0.05476980030925939,ENSG00000257790,False,up
ENSG00000227097.5,RPS28P7,195.7387578716483,-0.3914322242127073,0.17637925861244266,-2.2192644832054746,0.02646873639728182,0.0554371258804366,ENSG00000227097,False,down
ENSG00000110367.13,DDX6,5858.6104328877,0.149961546892674,0.06773835618076049,2.2138350463140863,0.026840128256018256,0.056100751981635444,ENSG00000110367,False,up
ENSG00000136149.6,RPL13AP25,314.2920798914291,-0.32071742961305366,0.14650117619829917,-2.1891798955862383,0.028583767295364517,0.059212469191130664,ENSG00000136149,False,down
ENSG00000231500.7,RPS18,68505.43798630958,-0.17608230634406788,0.08059531108633795,-2.184771098599511,0.028905634141187436,0.059772619916485116,ENSG00000231500,False,down
ENSG00000105193.9,RPS16,44268.896943002386,-0.18380546069319503,0.08488454104666177,-2.1653584790209988,0.03036024317460764,0.06233659829192175,ENSG00000105193,False,down
ENSG00000242071.3,RPL7AP6,310.28072093967296,-0.31226308844471784,0.14527723611194315,-2.1494288905944217,0.03160041732729916,0.06462274524547747,ENSG00000242071,False,down
ENSG00000229132.2,EIF4A1P10,89.84099526587255,0.4948710870907762,0.23108408129434155,2.141519590267397,0.03223216040146628,0.065773113260425,ENSG00000229132,False,up
ENSG00000164587.13,RPS14,48117.19803756002,-0.19199582165644102,0.09021135484248821,-2.1282888611048087,0.033313141076561706,0.06770142192540089,ENSG00000164587,False,down
ENSG00000198242.14,RPL23A,26146.996176153512,-0.1537697010097653,0.0723329179966366,-2.1258606077099698,0.03351486772607063,0.06807168218024216,ENSG00000198242,False,down
ENSG00000162244.12,RPL29,54015.541730081335,-0.15023217073707723,0.07105330609858516,-2.114358627150056,0.03448464849941721,0.06975000595286535,ENSG00000162244,False,down
ENSG00000138326.21,RPS24,51982.599989766226,-0.16263237670177444,0.0774779857319437,-2.0990785339263422,0.035809978375308894,0.07211669472249377,ENSG00000138326,False,down
ENSG00000197756.10,RPL37A,58049.169520105526,-0.19757351902024994,0.09420691778551817,-2.097229414405294,0.035973271835707435,0.07240369895035137,ENSG00000197756,False,down
ENSG00000107625.14,DDX50,1272.440829751086,0.19438799523193304,0.09353662751031369,2.0782018809743716,0.03769076893453766,0.07537432708489042,ENSG00000107625,False,up
ENSG00000230799.1,RPS2P16,4.099662011925378,2.7136430092032278,1.3088037971198097,2.073376479480688,0.0381372561283641,0.07609935358112396,ENSG00000230799,False,up
ENSG00000213442.5,RPL18AP3,486.3401216527775,-0.23777019414249945,0.11622913957003811,-2.0457020934859655,0.04078568965558996,0.08072191876737325,ENSG00000213442,False,down
ENSG00000115268.10,RPS15,39719.00024251211,-0.1705575334138761,0.08372841048956156,-2.0370329786105223,0.04164673729261659,0.08217712976304317,ENSG00000115268,False,down
ENSG00000161970.15,RPL26,5047.516267418246,-0.20747973548536747,0.10276968116716496,-2.018880793722434,0.043499610921463566,0.08536589373172977,ENSG00000161970,False,down
ENSG00000197258.5,EIF4BP6,158.1330741099966,-0.36423873590892764,0.18198274795403485,-2.001501461011716,0.045338376484111265,0.0884100455906007,ENSG00000197258,False,down
ENSG00000229585.4,RPL21P44,4.019572631485953,-2.4334432640534893,1.22615609377829,-1.984611320207244,0.047187731902388196,0.09155514832030882,ENSG00000229585,False,down
ENSG00000157349.17,DDX19B,682.1345189556368,0.20623868910677456,0.10457809678522537,1.9721021461150903,0.04859794703109636,0.09385576726393537,ENSG00000157349,False,up
ENSG00000105640.13,RPL18A,56926.49647779286,-0.15077955294766615,0.07715603876434528,-1.9542158379616448,0.050675697054259165,0.09742745287992848,ENSG00000105640,False,down
ENSG00000182810.7,DDX28,728.1220893856615,0.22468316235139527,0.11712082284541858,1.9183878399483443,0.055061851778955014,0.1047173524906849,ENSG00000182810,False,up
ENSG00000243404.2,RPL35AP32,2.945641980432036,-2.9547116713622406,1.5481900375064208,-1.908494176930128,0.05632737507309402,0.10674221385769612,ENSG00000243404,False,down
ENSG00000240231.1,RPS27P29,26.06474503513184,-0.8755225237328594,0.46399967097059786,-1.8869033288352017,0.05917332930603878,0.11144843445694115,ENSG00000240231,False,down
ENSG00000183298.5,RPSAP19,34.35050319777732,-0.6961132797029349,0.3694432414893408,-1.8842225314413261,0.059534881059720296,0.11199822041163615,ENSG00000183298,False,down
ENSG00000198918.8,RPL39,25198.126600794276,-0.12074793730603249,0.06457644757949788,-1.869844840216455,0.061505367500175386,0.11518688640676042,ENSG00000198918,False,down
ENSG00000229605.5,RPL21P93,6.1501371045861495,1.8084116302382895,0.9681993481360591,1.8678091797105374,0.06178867347572835,0.11564494249629158,ENSG00000229605,False,up
ENSG00000175886.10,RPL7AP66,51.861162548003755,-0.5669096725829317,0.3036681570424327,-1.8668723059550667,0.06191942209644271,0.11583780208932719,ENSG00000175886,False,down
ENSG00000242829.1,RPS26P21,3.4462679441935555,2.4660679238240446,1.342783274708892,1.8365345847479928,0.06627863197601214,0.12262133452128404,ENSG00000242829,False,up
ENSG00000100316.16,RPL3,102027.12809155912,-0.13127172396892156,0.07176632140033021,-1.8291549769794604,0.0673763950001915,0.1243002924350515,ENSG00000100316,False,down
ENSG00000142534.7,RPS11,76170.66591426433,-0.14426989452775532,0.07896050501604228,-1.827114637861602,0.06768253481961757,0.12476598826725377,ENSG00000142534,False,down
ENSG00000260088.1,DDX59-AS1,8.269278524255254,-1.390281697452411,0.7616455005315264,-1.8253658644109119,0.06794583694889067,0.12516306875085983,ENSG00000260088,False,down
ENSG00000234743.1,EIF5AP4,21.59515922142734,0.9984639365479093,0.5484102278805608,1.8206515593384711,0.0686598399850991,0.12628916195042073,ENSG00000234743,False,up
ENSG00000134419.15,RPS15A,17880.11356236653,-0.1837540660140738,0.10123151722983165,-1.8151863277608153,0.0694952800814669,0.12764613647716982,ENSG00000134419,False,down
ENSG00000162302.13,RPS6KA4,1655.0789550201127,-0.1534624057341442,0.08482255887604713,-1.8092168848431212,0.07041731546165009,0.12913547342467163,ENSG00000162302,False,down
ENSG00000228754.1,RPL13AP19,3.308626206054593,2.546056260811388,1.4078785547880268,1.8084345785029217,0.07053889027788204,0.1292677103917779,ENSG00000228754,False,up
ENSG00000257074.3,RPL29P33,4.652174386413068,-1.911814050956119,1.0572661105766008,-1.8082619236830297,0.07056574498969653,0.12930558898716765,ENSG00000257074,False,down
ENSG00000110700.7,RPS13,21432.9501025616,-0.12505231206567627,0.06921951191417128,-1.8066049385140834,0.07082389895446388,0.12971930421288938,ENSG00000110700,False,down
ENSG00000235001.3,EIF4A1P2,20.491860570626194,0.9105422045257092,0.5082134784037582,1.7916530025642388,0.07318856721927572,0.13330547014167782,ENSG00000235001,False,up
ENSG00000142937.12,RPS8,71484.46414672503,-0.11863240116583694,0.06630017389241467,-1.7893226246788099,0.07356287243788195,0.1338007143889299,ENSG00000142937,False,down
ENSG00000225907.1,RPS27P16,3.7927460523528964,2.55537545418689,1.433086208809089,1.783127517716074,0.07456554793950823,0.13527137671150288,ENSG00000225907,False,up
ENSG00000165502.7,RPL36AL,6871.662680918991,0.12546132796336695,0.07046083012297118,1.7805825980818932,0.0749806647124284,0.13596545897111875,ENSG00000165502,False,up
ENSG00000235174.1,RPL39P3,367.2902924804225,-0.24080236561371635,0.13553902958919498,-1.7766274876215642,0.07562954997977306,0.13686905919989054,ENSG00000235174,False,down
ENSG00000067248.10,DHX29,1417.7396980660408,0.15432431840163074,0.08710106225896434,1.7717845729917931,0.07643032436578395,0.13810305628272077,ENSG00000067248,False,up
ENSG00000236493.2,EIF2S2P3,8.132003471331508,-1.5709067937513856,0.894482184447242,-1.756219208236271,0.0790509861297598,0.1422115064132827,ENSG00000236493,False,down
ENSG00000171863.15,RPS7,31050.647684879063,-0.13567512476468746,0.07800850197793453,-1.7392351003364286,0.08199341773245865,0.14664679537298148,ENSG00000171863,False,down
ENSG00000233578.1,EIF4EP1,6.311412452024846,-1.530806004434604,0.9006124646502671,-1.6997388605198334,0.08918005627555718,0.15746606896087825,ENSG00000233578,False,down
ENSG00000214389.2,RPS3AP26,303.1122894218009,-0.23133503408625908,0.13690613314616248,-1.6897346289028794,0.09107873512648579,0.16023664365516385,ENSG00000214389,False,down
ENSG00000213741.11,RPS29,20270.320083552193,-0.1394362012247998,0.0838460131303558,-1.6630033560214446,0.09631176371236393,0.16808529361137658,ENSG00000213741,False,down
ENSG00000225037.1,EIF1AX-AS1,3.808992469380738,2.1254245661360684,1.2799896944537426,1.6605013113352678,0.09681364431528514,0.16886251026659027,ENSG00000225037,False,up
ENSG00000229816.1,DDX50P1,7.660750187798502,-1.4271808854797117,0.8603045403242697,-1.6589252044883693,0.09713086504635916,0.16933104275009878,ENSG00000229816,False,down
ENSG00000232938.2,RPL23AP87,16.857791195271883,0.8961547484954177,0.5422329852889407,1.652711607018673,0.0983895710144318,0.171097352489412,ENSG00000232938,False,up
ENSG00000215472.10,RPL17-C18orf32,17.083144270546473,0.8933768009424413,0.5406226564709635,1.6524960436807443,0.09843347098838622,0.17115945641547053,ENSG00000215472,False,up
ENSG00000230629.2,RPS23P8,152.96268806608342,-0.3370676117469153,0.20428712094259216,-1.6499699549911249,0.09894908132074949,0.1718416260252192,ENSG00000230629,False,down
ENSG00000232818.2,RPS2P32,40.51726130602531,0.5936128153515144,0.3662801379621051,1.6206524837907779,0.10509218952325082,0.18057510595652845,ENSG00000232818,False,up
ENSG00000243431.1,RPL5P30,7.451078220969461,-1.4105395005954096,0.87790538736761,-1.6067101545246205,0.1081179650232545,0.18493815879366376,ENSG00000243431,False,down
ENSG00000166441.13,RPL27A,57966.125397966855,-0.13775224785759718,0.08579650469417704,-1.605569461700301,0.10836853977566319,0.1853094032732024,ENSG00000166441,False,down
ENSG00000225093.1,RPL3P7,12.022831306004349,-1.009687909736037,0.6377342939802226,-1.5832422989743582,0.11336624883163117,0.19231051590993845,ENSG00000225093,False,down
ENSG00000239272.1,RPL21P10,4.484250763444508,-1.6481483405699147,1.0542075260029724,-1.5634002792779036,0.117958474516255,0.19858591304854464,ENSG00000239272,False,down
ENSG00000234492.4,RPL34-DT,5.003307722415269,-1.7272689637597824,1.1164300251142605,-1.5471358928948602,0.12183048047760262,0.20386266846203466,ENSG00000234492,False,down
ENSG00000233913.7,RPL10P9,206.3023755319364,-0.2639507026684985,0.1705992564437867,-1.5471972631690314,0.12181568573302815,0.20386266846203466,ENSG00000233913,False,down
ENSG00000236397.3,DDX11L2,15.150198737217522,0.8859532333727735,0.5733338171088455,1.5452659636237336,0.12228194467870672,0.20446175621889084,ENSG00000236397,False,up
ENSG00000182899.17,RPL35A,23390.170467558946,-0.11997952701281935,0.07834175948893145,-1.531488797232984,0.12564863306138618,0.20899119442925765,ENSG00000182899,False,down
ENSG00000229638.1,RPL4P4,358.3549936285901,-0.1986404210830652,0.13087121332253718,-1.5178312788581565,0.12905693769501206,0.21381013980794145,ENSG00000229638,False,down
ENSG00000213613.2,RPL11P3,6.946840006750661,-1.3053756073742422,0.8660630115723066,-1.5072524630793076,0.13174595734950748,0.2173322791437506,ENSG00000213613,False,down
ENSG00000244134.1,RPS12P20,6.751332959645599,1.2765393395843083,0.8487505397678127,1.5040218294689074,0.13257574610038927,0.21846209095725846,ENSG00000244134,False,up
ENSG00000163923.10,RPL39L,121.94940100409177,-0.32437610250666166,0.21625399936785406,-1.4999773574355444,0.13362026785833542,0.21987133568251557,ENSG00000163923,False,down
ENSG00000256338.2,RPL41P2,69.57534086293516,-0.43638415615937826,0.29144540196380225,-1.4973101418617594,0.13431257715999473,0.22088882458360995,ENSG00000256338,False,down
ENSG00000227063.5,RPL41P1,4886.006733660033,-0.12608161952592548,0.08495918746930445,-1.4840257220148023,0.13780209684363262,0.22564353703319429,ENSG00000227063,False,down
ENSG00000213860.4,RPL21P75,57.77292327723191,-0.4485623800056082,0.31063286659542755,-1.4440274299429554,0.1487312596493582,0.24008769316882733,ENSG00000213860,False,down
ENSG00000219451.3,RPL23P8,21.19529628502703,-0.6790313166148757,0.47051614744616893,-1.4431626210927493,0.14897466639207502,0.24036925025798564,ENSG00000219451,False,down
ENSG00000107201.11,DDX58,46.73300543729056,-0.46442818308271344,0.3242810621121621,-1.4321779386613618,0.1520929037430558,0.24455393480959298,ENSG00000107201,False,down
ENSG00000216866.5,RPS2P55,114.74960209554843,-0.3235050645527912,0.2287752957199418,-1.414073418787377,0.15734034681855547,0.25142224952906217,ENSG00000216866,False,down
ENSG00000225405.3,RPS15AP17,3.2238819062721262,-1.8698919058125096,1.3279745691456324,-1.408078098224069,0.1591079455779958,0.2536651193665508,ENSG00000225405,False,down
ENSG00000178982.10,EIF3K,6804.8878830825715,0.10193504878673726,0.07253047392389164,1.4054099369831874,0.15989941354917392,0.25480623203533237,ENSG00000178982,False,up
ENSG00000225338.1,RPL23AP18,2.8988681600781305,-1.8467490823309618,1.3258049498188913,-1.3929266764189052,0.16364196461541558,0.2597645339597478,ENSG00000225338,False,down
ENSG00000149273.15,RPS3,60592.23635488508,-0.10813838831457606,0.07936323579277958,-1.3625753440412824,0.17301638378283835,0.2717566130250953,ENSG00000149273,False,down
ENSG00000238172.2,RPS2P35,9.195865539786295,-0.9919724960494727,0.7302089860544242,-1.3584775249198846,0.17431220943848513,0.27342219766814,ENSG00000238172,False,down
ENSG00000213253.5,RPL12P42,23.776336716273235,-0.6112411490348194,0.4510592215509607,-1.3551239390097722,0.17537807278264406,0.27478483021763894,ENSG00000213253,False,down
ENSG00000234797.5,RPS3AP6,391.9816931598819,-0.16529296427376927,0.12333095095932908,-1.3402391126318165,0.18016761944821713,0.2808787660092787,ENSG00000234797,False,down
ENSG00000233426.3,EIF3FP3,58.34290138917004,-0.38052887445906275,0.2877118324406493,-1.3226041877772277,0.1859670408640044,0.28820066392163646,ENSG00000233426,False,down
ENSG00000213178.3,RPL22P1,53.0731931231023,-0.4156309344622585,0.31426347917313346,-1.3225556324770396,0.18598319705301203,0.2882043120614991,ENSG00000213178,False,down
ENSG00000144713.13,RPL32,41873.120798999895,-0.10727813435140342,0.08117811883671792,-1.321515402040582,0.1863295704127741,0.28854859252218185,ENSG00000144713,False,down
ENSG00000230207.1,RPL4P5,41.931803113114334,0.44125931890862247,0.33410229579352096,1.3207311786367544,0.1865910141812669,0.288825095696251,ENSG00000230207,False,up
ENSG00000242445.1,RPL7AP11,24.03481031498781,-0.6041892437784833,0.4598601341215839,-1.313854363419856,0.1888952189497306,0.29165756627496814,ENSG00000242445,False,down
ENSG00000226525.5,RPS7P10,45.838629387936784,-0.4315844201992007,0.3302380611801285,-1.3068887900349948,0.19125048381399634,0.29435931786905745,ENSG00000226525,False,down
ENSG00000008988.11,RPS20,64130.72936091075,-0.09413446228777309,0.07243129602676812,-1.299637966618521,0.19372508067406513,0.29742355412881,ENSG00000008988,False,down
ENSG00000241112.1,RPL29P14,2.850721026093133,1.7711144833502799,1.3739092489077966,1.2891058741749104,0.19736128166845912,0.3019860173139725,ENSG00000241112,False,up
ENSG00000229117.9,RPL41,24945.668538347545,-0.09356837275248389,0.07310480370570015,-1.2799209902698658,0.20057292463002752,0.30622782168373297,ENSG00000229117,False,down
ENSG00000177600.9,RPLP2,46892.719761285734,-0.10874214097871163,0.08596397700872496,-1.2649733616637442,0.20588087713610126,0.31291498490783953,ENSG00000177600,False,down
ENSG00000242085.1,RPS20P33,6.088949810163027,-1.1145639849388136,0.9034580994149043,-1.2336642791299621,0.21732802981970478,0.3263937333441332,ENSG00000242085,False,down
ENSG00000156976.17,EIF4A2,11387.297522052773,-0.10198369998936813,0.08282622863781239,-1.2312971587216497,0.21821174417689682,0.3273724236643132,ENSG00000156976,False,down
ENSG00000240622.1,RPL7P15,8.730442032141502,-0.9236008647188905,0.7506954198597328,-1.2303270278263656,0.2185746670965113,0.3278227986455029,ENSG00000240622,False,down
ENSG00000205609.13,EIF3CL,87.85437261923623,0.289697961557217,0.2363062319865171,1.2259429602082872,0.22022014069734763,0.32981748416209966,ENSG00000205609,False,up
ENSG00000234618.1,RPSAP9,22.256366981919474,0.5552516355576101,0.458717785714288,1.2104427882450761,0.22610903155878082,0.33675539030903123,ENSG00000234618,False,up
ENSG00000236549.1,RPS27AP7,14.579004356929424,-0.7062749075285913,0.5871944882116219,-1.202795533179551,0.22905545377809122,0.3403193317237421,ENSG00000236549,False,down
ENSG00000137818.12,RPLP1,60867.56674938021,-0.10603996551641393,0.08873547202391109,-1.1950121309755346,0.2320822905240728,0.3438146517641912,ENSG00000137818,False,down
ENSG00000241923.2,RPL14P3,3.5029738495808274,-1.3656855110855612,1.1611546407213509,-1.1761443852449733,0.2395371839268704,0.3528333944321252,ENSG00000241923,False,down
ENSG00000227008.2,RPS24P19,8.38588011620587,-0.9831170858403112,0.8405464910970367,-1.169616548582814,0.2421553146946227,0.3556363053866216,ENSG00000227008,False,down
ENSG00000213935.3,RPL22P16,6.013884833025625,-1.0446472515018361,0.8982900925945552,-1.1629286130547802,0.244858467204201,0.35870023932247397,ENSG00000213935,False,down
ENSG00000225912.1,RPL26P36,54.809758755054354,-0.35391359496856384,0.3043195006662569,-1.162967191368706,0.24484281400936625,0.35870023932247397,ENSG00000225912,False,down
ENSG00000228149.1,RPL3P1,2.936411159869124,-1.5944313965991006,1.378570682989287,-1.1565829857499523,0.24744277690350736,0.3616750817272408,ENSG00000228149,False,down
ENSG00000239559.2,RPL37P2,31.26200119559324,-0.47522518383613,0.41186750550277607,-1.153830242703929,0.24856977266932,0.36294172841352174,ENSG00000239559,False,down
ENSG00000225067.4,RPL23AP2,4.080409253213919,-1.2953674767905674,1.1247367439622322,-1.151707262827776,0.2494413867806906,0.36403544803312904,ENSG00000225067,False,down
ENSG00000205871.5,RPS3AP47,23.34945123536033,-0.5832855787647837,0.5087636375633738,-1.146476547652498,0.2515980256329272,0.36667189431035035,ENSG00000205871,False,down
ENSG00000215003.4,RPL15P20,19.351271557772506,-0.5782622967815328,0.5072907322321771,-1.139903136485595,0.2543266582029394,0.3695863869764587,ENSG00000215003,False,down
ENSG00000224546.2,EIF4BP3,57.386546262755985,-0.34034060125106386,0.30241265350055974,-1.1254178597074935,0.2604120064652664,0.37673333382899865,ENSG00000224546,False,down
ENSG00000225447.1,RPS15AP10,16.104791570469146,0.652961941613062,0.5816297701129521,1.122641885208622,0.2615896188798008,0.3779661740480417,ENSG00000225447,False,up
ENSG00000218208.1,RPS27AP11,3.9692114065336335,-1.2338817321802529,1.1127748783578195,-1.1088332026340828,0.26750214413745776,0.38483345894148724,ENSG00000218208,False,down
ENSG00000146677.7,RPL32P18,77.22087771186303,-0.2908924825881552,0.26447915119145404,-1.0998692383793258,0.27138909939773614,0.3892200392405208,ENSG00000146677,False,down
ENSG00000241458.1,RPL7P19,2.8136281266317575,-1.492946143793201,1.359311987184907,-1.0983101435639115,0.2720690840850958,0.3899277625202586,ENSG00000241458,False,down
ENSG00000237991.3,RPL35P1,11.357593100318757,0.7187391526709969,0.6593997106867682,1.0899900940545248,0.27571750767180003,0.3941299292572069,ENSG00000237991,False,up
ENSG00000213553.4,RPLP0P6,393.5218182847004,-0.13800973103841385,0.12703287413615044,-1.0864095768666835,0.27729782641144474,0.39585988695630103,ENSG00000213553,False,down
ENSG00000140986.8,RPL3L,4.969535407874942,-1.1406410778970033,1.0509861211984677,-1.085305557219252,0.27778634540483116,0.39640964757907166,ENSG00000140986,False,down
ENSG00000260615.1,RPL23AP97,5.070236059187864,-1.0435171141176862,0.9629751351420048,-1.0836386901763608,0.2785250291616781,0.3971304754491082,ENSG00000260615,False,down
ENSG00000233830.2,EIF4HP1,34.813760052143046,0.4218387602038506,0.3897486857366756,1.0823352987233827,0.2791035665653875,0.39777347894307663,ENSG00000233830,False,up
ENSG00000224858.5,RPL29P11,64.12071532962302,-0.3344116024186218,0.3092664725157948,-1.081305709274848,0.27956114863765036,0.39823558009121823,ENSG00000224858,False,down
ENSG00000112306.8,RPS12,38733.99147223257,-0.08610166654027819,0.08018148835023882,-1.0738347255937628,0.2828967631036974,0.40216508428164677,ENSG00000112306,False,down
ENSG00000240914.1,RPL15P2,44.37730125772227,-0.34535656699156536,0.32195616251907877,-1.0726819585914897,0.28341383779859075,0.40276321752548017,ENSG00000240914,False,down
ENSG00000089157.16,RPLP0,92764.87185890459,-0.07227021000331268,0.0683462972156794,-1.057412221985496,0.29032349598455054,0.41096235405599657,ENSG00000089157,False,down
ENSG00000213363.4,RPS3P6,3.4980499038065194,1.3151472140671712,1.2531190220678776,1.0494990427141835,0.2939484955946359,0.4150818810470421,ENSG00000213363,False,up
ENSG00000229917.2,RPL7P46,27.798388220893468,0.44180097164440696,0.4265435759547208,1.0357698405269284,0.30030953092993007,0.42245907879468825,ENSG00000229917,False,up
ENSG00000171858.18,RPS21,17872.561629154723,-0.09669623496897865,0.09386692315146641,-1.0301417338772973,0.30294347664954635,0.42545588625792125,ENSG00000171858,False,down
ENSG00000236058.3,RPL17P36,14.66585092536927,-0.5881365735668003,0.5741227294178193,-1.0244091436045242,0.3056420649719175,0.4285548631993902,ENSG00000236058,False,down
ENSG00000139239.7,RPL14P1,93.54719150009937,-0.24692484082546584,0.24186127643916236,-1.0209358209832204,0.30728484645415133,0.43022347977300346,ENSG00000139239,False,down
ENSG00000230592.2,RPSAP8,11.474160407095773,-0.7001460057775499,0.6883797763312034,-1.0170926425367346,0.3091093600220758,0.4323147097017338,ENSG00000230592,False,down
ENSG00000237039.1,RPS28P4,32.76633516518067,-0.3950828471652101,0.39174286127535735,-1.0085259649122362,0.31320202919080486,0.43712448071389437,ENSG00000237039,False,down
ENSG00000227470.1,RPL39P16,4.202520237290645,-1.2585468090550809,1.2502563168818783,-1.0066310340217908,0.3141121151728098,0.43802213712665167,ENSG00000227470,False,down
ENSG00000232888.4,RPS11P5,40.66498552214495,-0.3401060462793172,0.33826444964363805,-1.0054442511993773,0.3146829809942584,0.43861340093779355,ENSG00000232888,False,down
ENSG00000232439.1,RPL18AP7,9.921281223784698,-0.6833693462822189,0.680404154280478,-1.0043579863278123,0.3152060931488584,0.43916684994135513,ENSG00000232439,False,down
ENSG00000213772.3,EIF1P7,6.533766259336449,-0.8968482690784597,0.8932924549154929,-1.003980571137034,0.3153879785019442,0.4393909821779052,ENSG00000213772,False,down
ENSG00000109832.14,DDX25,5.424177003255088,-0.9293319126950567,0.9317548627151226,-0.9973995842500831,0.31857059307244184,0.44261559239532594,ENSG00000109832,False,down
ENSG00000224261.2,RPSAP18,6.327217648015078,-0.8840058445397901,0.8884300608114981,-0.9950201862061411,0.3197264466634324,0.44398545957792884,ENSG00000224261,False,down
ENSG00000231767.4,RPS27AP5,34.889462546498315,-0.3617788193931149,0.36395988327028506,-0.9940074058229367,0.32021926197583606,0.44440413508144105,ENSG00000231767,False,down
ENSG00000100353.18,EIF3D,13434.747691822746,0.06339157604467177,0.06422358567892186,0.9870451077208672,0.32362052582710876,0.44811304231961424,ENSG00000100353,False,up
ENSG00000237676.1,RPL30P4,6.207356159223874,-0.9838239620265506,1.0099960524819431,-0.9740869378735909,0.33001337456528523,0.45453465071734905,ENSG00000237676,False,down
ENSG00000234498.3,RPL13AP20,48.375189009018634,-0.3171517612009164,0.3264689981198646,-0.9714605767389671,0.33131897564158197,0.45578433274744445,ENSG00000234498,False,down
ENSG00000237977.1,EIF4HP2,3.4074597211416937,-1.3786061506497278,1.4217248804287357,-0.9696715374594802,0.33221024210461536,0.4566798606943115,ENSG00000237977,False,down
ENSG00000163682.17,RPL9,31054.304561576046,-0.06445448461001767,0.06649315222658803,-0.9693401869470227,0.3323754846891934,0.45684693510271385,ENSG00000163682,False,down
ENSG00000233614.6,DDX11L10,24.239992720896367,-0.4281588774378291,0.4451081053718218,-0.9619210979772338,0.336089239684474,0.4607397799897452,ENSG00000233614,False,down
ENSG00000235065.1,RPL24P2,14.661808382976432,-0.5838331004658042,0.6083132139144659,-0.9597573866739908,0.3371773336943227,0.46186799490325714,ENSG00000235065,False,down
ENSG00000231684.3,EIF1P3,4.553936968043508,1.0304669149088583,1.0777749830372196,0.9561058023493505,0.3390187836241958,0.4637978235442782,ENSG00000231684,False,up
ENSG00000233045.1,RPL15P5,7.651049520654811,-0.8021384099315754,0.8412129677160315,-0.9535497439007067,0.340311605058806,0.465155568183027,ENSG00000233045,False,down
ENSG00000240371.1,RPS4XP13,6.571053508979414,-0.7978201245484235,0.8588860139913145,-0.9289010550316069,0.3529403661832,0.4782274480151649,ENSG00000240371,False,down
ENSG00000232713.2,RPS12P3,22.92952300985637,0.4700814853735814,0.5145047679456116,0.9136581712363719,0.36089648963821375,0.48635995696361095,ENSG00000232713,False,up
ENSG00000229870.1,RPL21P89,6.857325329125508,-0.8037101222166295,0.880569467579126,-0.9127163180279243,0.3613917594072641,0.4869195574354284,ENSG00000229870,False,down
ENSG00000220749.4,RPL21P28,283.8794469982193,-0.12878720933731405,0.14267191576440288,-0.9026808720363932,0.3666952911416138,0.4923023218987014,ENSG00000220749,False,down
ENSG00000187504.6,RPL7P48,3.0738691824147906,-1.1122306079994697,1.2328022880528746,-0.9021970666165461,0.3669521928103192,0.49261558742005607,ENSG00000187504,False,down
ENSG00000137628.18,DDX60,680.0746806279991,-0.308021230333377,0.34742807724756314,-0.8865755260012955,0.3753074751965023,0.5013532317225609,ENSG00000137628,False,down
ENSG00000217716.3,RPS10P3,23.343797576720558,0.4230753604017724,0.47813373095306705,0.884847340844273,0.3762389725450146,0.5023407817106958,ENSG00000217716,False,up
ENSG00000245614.4,DDX11-AS1,3.8633308729178886,0.9875256361934388,1.1178206757168885,0.8834383346506915,0.37699948634551195,0.5031955092599931,ENSG00000245614,False,up
ENSG00000105372.8,RPS19,49744.52019190115,-0.06386514850090431,0.0733358569679262,-0.8708584196246053,0.3838314626319054,0.5101277506306173,ENSG00000105372,False,down
ENSG00000240370.6,RPL13P5,54.253084307199714,0.29416247365258247,0.33965866100037984,0.8660532099673252,0.38646098266965223,0.5128156382582726,ENSG00000240370,False,up
ENSG00000242100.2,RPL9P32,19.231109226676953,-0.4341746574857319,0.5029762133098149,-0.8632111141571943,0.38802140407418595,0.5142950278054227,ENSG00000242100,False,down
ENSG00000122026.10,RPL21,31064.644861259087,-0.05497264335684826,0.06423232946173561,-0.8558407240951221,0.39208588598530525,0.5184858651204346,ENSG00000122026,False,down
ENSG00000214784.4,RPS3AP21,10.504884978801785,-0.5585808043138574,0.6563030262688763,-0.8511019787451297,0.3947127063447562,0.520950999926987,ENSG00000214784,False,down
ENSG00000234009.1,RPL5P34,28.975105279314164,-0.3769449363255213,0.4436331502896082,-0.8496771174098415,0.3955046238383205,0.5217985400709283,ENSG00000234009,False,down
ENSG00000239218.2,RPS20P22,4.7514924116532296,-0.861186546804192,1.0212815358132425,-0.843241081528447,0.39909362687662,0.525472437554013,ENSG00000239218,False,down
ENSG00000213609.3,RPL7AP50,12.3312490545115,-0.5269239619606858,0.6367710067725529,-0.8274936458419766,0.40795732211557756,0.5342492969273531,ENSG00000213609,False,down
ENSG00000130255.13,RPL36,21766.50001326101,-0.06908532441856026,0.08428972529833323,-0.8196173872205794,0.4124342584928974,0.5387906976509214,ENSG00000130255,False,down
ENSG00000266563.1,EIF1P5,4.483616776918551,0.868738291168354,1.0636025281521346,0.8167884789420998,0.4140493173292533,0.5402306077566854,ENSG00000266563,False,up
ENSG00000242899.1,RPL7P16,6.089945244399722,-0.7632665239702313,0.9351063071165043,-0.8162350292811535,0.41436572570957253,0.5405422352230328,ENSG00000242899,False,down
